Timestamp (UTC),co,no2,o3,pm10,pm25,so2
2024-01-04T23:15:00Z,1476.95,48.28,15.18,63.69,85.7,9.11
2024-01-04T23:30:00Z,1323.65,47.3,45.67,200.76,63.67,10.46
2024-01-04T23:45:00Z,1228.26,49.49,11.99,113.53,25.62,16.56
2024-01-05T00:00:00Z,1170.97,14.88,15.61,66.53,36.93,2.8
2024-01-05T00:15:00Z,1361.02,39.81,0.0,48.79,29.81,15.8
2024-01-05T00:30:00Z,1266.71,42.53,39.13,172.94,40.86,4.71
2024-01-05T00:45:00Z,1198.71,40.06,0.0,66.99,87.19,13.76
2024-01-05T01:00:00Z,1235.89,60.56,16.56,200.21,77.52,0.0
2024-01-05T01:15:00Z,1553.71,47.97,21.77,109.95,20.0,14.47
2024-01-05T01:30:00Z,1501.11,22.83,20.69,171.28,72.26,19.73
2024-01-05T01:45:00Z,1247.62,42.04,32.18,59.66,46.59,1.57
2024-01-05T02:00:00Z,967.13,34.2,28.57,165.05,48.17,2.59
2024-01-05T02:15:00Z,1361.6,49.9,0.0,113.54,53.63,20.48
2024-01-05T02:30:00Z,1114.37,26.37,18.36,172.22,60.35,9.52
2024-01-05T02:45:00Z,1224.84,25.59,22.56,146.84,45.42,16.15
2024-01-05T03:00:00Z,1339.97,27.68,9.65,157.79,72.18,32.38
2024-01-05T03:15:00Z,1377.58,30.39,19.78,30.0,25.0,0.0
2024-01-05T03:30:00Z,1228.33,20.75,10.71,65.36,100.42,12.55
2024-01-05T03:45:00Z,1415.27,40.24,1.53,87.1,74.56,8.53
2024-01-05T04:00:00Z,1614.78,38.54,14.96,93.79,60.96,8.8
2024-01-05T04:15:00Z,1365.2,0.0,3.38,111.76,20.0,0.0
2024-01-05T04:30:00Z,1526.1,23.4,22.48,73.66,78.52,10.78
2024-01-05T04:45:00Z,1403.1,35.91,30.24,61.26,59.36,6.7
2024-01-05T05:00:00Z,1459.33,14.47,27.59,97.97,20.0,2.45
2024-01-05T05:15:00Z,1355.51,38.39,17.15,82.96,39.31,3.61
2024-01-05T05:30:00Z,1460.05,21.21,16.15,108.88,76.62,15.43
2024-01-05T05:45:00Z,1460.77,33.22,21.86,30.0,88.88,12.92
2024-01-05T06:00:00Z,1175.65,37.97,26.84,167.3,49.19,18.08
2024-01-05T06:15:00Z,1116.2,17.79,20.27,33.0,49.63,0.0
2024-01-05T06:30:00Z,1221.53,24.46,0.0,130.33,64.59,10.38
2024-01-05T06:45:00Z,989.41,26.65,6.08,161.37,93.05,12.64
2024-01-05T07:00:00Z,968.29,40.63,14.6,168.85,84.04,12.18
2024-01-05T07:15:00Z,1501.25,27.8,8.62,138.99,45.14,0.7
2024-01-05T07:30:00Z,1055.0,45.18,14.35,72.4,81.68,32.4
2024-01-05T07:45:00Z,1594.52,33.76,14.82,128.51,53.7,5.34
2024-01-05T08:00:00Z,1345.3,22.13,10.87,55.55,71.36,8.69
2024-01-05T08:15:00Z,1620.24,61.18,4.1,41.76,81.34,20.92
2024-01-05T08:30:00Z,1614.62,34.02,12.37,33.01,86.64,15.58
2024-01-05T08:45:00Z,1378.56,43.29,12.54,127.63,54.98,3.53
2024-01-05T09:00:00Z,1379.82,60.79,12.17,207.65,51.1,22.63
2024-01-05T09:15:00Z,1588.63,7.29,19.43,104.04,123.52,17.98
2024-01-05T09:30:00Z,1199.11,13.49,16.42,147.07,100.34,0.0
2024-01-05T09:45:00Z,1354.82,45.95,15.93,106.19,26.52,13.82
2024-01-05T10:00:00Z,1080.43,40.26,8.15,63.79,29.43,0.0
2024-01-05T10:15:00Z,1150.27,33.43,17.14,222.03,58.44,15.25
2024-01-05T10:30:00Z,1451.37,28.68,3.02,30.0,82.14,17.37
2024-01-05T10:45:00Z,1646.7,35.32,2.8,51.76,40.66,13.97
2024-01-05T11:00:00Z,1328.22,58.99,18.95,166.31,41.61,13.76
2024-01-05T11:15:00Z,1244.64,24.11,21.16,209.62,85.07,7.39
2024-01-05T11:30:00Z,1272.23,8.89,9.8,111.08,53.08,4.1
2024-01-05T11:45:00Z,1502.98,10.46,31.4,164.2,28.61,6.81
2024-01-05T12:00:00Z,1210.83,34.79,7.43,128.41,80.29,15.02
2024-01-05T12:15:00Z,1351.76,29.5,27.87,123.48,37.36,5.17
2024-01-05T12:30:00Z,1235.37,30.49,18.11,125.7,64.53,4.51
2024-01-05T12:45:00Z,1455.79,39.65,6.46,181.81,34.92,0.69
2024-01-05T13:00:00Z,1308.69,21.21,8.96,51.19,31.09,15.65
2024-01-05T13:15:00Z,1267.25,30.43,14.37,95.58,75.1,3.26
2024-01-05T13:30:00Z,1197.78,43.55,19.03,133.03,50.28,20.73
2024-01-05T13:45:00Z,1266.38,34.42,1.68,55.66,30.52,15.63
2024-01-05T14:00:00Z,1340.16,8.55,3.1,37.84,25.09,7.13
2024-01-05T14:15:00Z,1388.59,5.72,17.27,136.29,53.72,18.11
2024-01-05T14:30:00Z,1211.68,29.46,41.67,190.09,62.72,21.07
2024-01-05T14:45:00Z,1549.9,33.89,6.64,58.23,56.19,22.3
2024-01-05T15:00:00Z,1576.83,17.38,36.45,110.94,58.28,12.38
2024-01-05T15:15:00Z,1307.36,23.65,15.33,90.04,67.11,7.98
2024-01-05T15:30:00Z,1189.98,15.14,14.44,212.04,25.08,19.78
2024-01-05T15:45:00Z,1362.0,16.94,7.02,102.27,23.06,8.07
2024-01-05T16:00:00Z,1265.18,67.47,25.13,169.77,20.0,4.51
2024-01-05T16:15:00Z,1468.54,17.33,25.41,125.89,70.42,11.98
2024-01-05T16:30:00Z,1385.72,36.16,11.79,122.29,50.56,0.82
2024-01-05T16:45:00Z,1415.06,21.45,4.94,150.47,56.75,3.23
2024-01-05T17:00:00Z,1870.19,32.4,21.87,81.79,106.8,12.38
2024-01-05T17:15:00Z,1286.03,17.17,9.17,100.5,54.25,2.1
2024-01-05T17:30:00Z,1406.11,16.87,23.18,95.79,20.0,15.28
2024-01-05T17:45:00Z,1035.19,32.32,10.65,57.7,38.85,8.54
2024-01-05T18:00:00Z,1327.03,38.0,19.22,100.43,52.19,11.01
2024-01-05T18:15:00Z,1396.49,73.24,23.5,136.7,54.0,17.69
2024-01-05T18:30:00Z,1539.11,43.04,19.67,146.68,85.25,8.28
2024-01-05T18:45:00Z,1700.92,24.94,14.43,93.72,42.43,17.05
2024-01-05T19:00:00Z,1278.44,33.42,18.58,74.03,56.62,17.85
2024-01-05T19:15:00Z,1467.05,31.8,11.65,151.93,44.75,6.22
2024-01-05T19:30:00Z,1443.23,24.9,0.08,114.95,77.34,7.76
2024-01-05T19:45:00Z,1084.03,28.56,9.06,143.15,53.7,9.12
2024-01-05T20:00:00Z,1380.41,2.98,24.41,67.54,57.46,15.3
2024-01-05T20:15:00Z,1701.58,50.46,24.06,30.0,26.35,2.92
2024-01-05T20:30:00Z,1590.08,15.3,4.62,99.02,68.17,16.42
2024-01-05T20:45:00Z,1265.44,44.28,21.33,148.54,57.05,9.93
2024-01-05T21:00:00Z,1007.3,6.56,2.08,82.82,32.44,12.38
2024-01-05T21:15:00Z,1272.95,21.33,22.41,135.08,86.72,8.22
2024-01-05T21:30:00Z,1208.09,22.43,10.91,96.88,20.0,2.53
2024-01-05T21:45:00Z,1148.66,8.97,40.1,180.22,80.1,6.7
2024-01-05T22:00:00Z,1348.85,65.47,4.72,161.41,27.73,0.32
2024-01-05T22:15:00Z,1304.73,33.01,26.18,167.79,54.78,12.72
2024-01-05T22:30:00Z,1106.89,29.38,16.03,131.67,44.4,15.57
2024-01-05T22:45:00Z,1641.65,25.05,30.96,245.61,70.71,12.22
2024-01-05T23:00:00Z,1029.95,33.54,25.88,149.34,64.27,7.55
2024-01-05T23:15:00Z,1648.37,17.65,10.42,71.91,20.0,18.74
2024-01-05T23:30:00Z,1153.62,41.78,20.12,127.74,64.18,9.68
2024-01-05T23:45:00Z,1191.12,44.23,17.85,161.52,38.37,17.49
2024-01-06T00:00:00Z,1398.6,42.99,12.41,233.3,37.96,11.16
2024-01-06T00:15:00Z,1252.87,35.28,23.67,74.58,42.96,9.86
2024-01-06T00:30:00Z,1268.22,5.31,20.01,142.14,47.58,10.85
2024-01-06T00:45:00Z,1481.53,38.52,8.22,68.99,85.54,4.97
2024-01-06T01:00:00Z,1079.1,39.49,18.56,122.44,68.39,7.7
2024-01-06T01:15:00Z,1034.38,18.55,16.12,176.32,82.89,0.24
2024-01-06T01:30:00Z,1293.44,7.38,1.13,101.22,27.02,12.8
2024-01-06T01:45:00Z,1581.46,53.31,13.54,153.38,74.56,4.04
2024-01-06T02:00:00Z,1169.44,6.18,15.01,116.79,28.82,4.52
2024-01-06T02:15:00Z,1632.8,27.1,9.84,168.05,74.18,6.11
2024-01-06T02:30:00Z,1290.92,51.26,2.14,77.47,64.31,0.0
2024-01-06T02:45:00Z,1147.1,40.84,14.91,85.16,52.09,10.32
2024-01-06T03:00:00Z,1191.36,26.21,9.15,130.31,20.0,15.23
2024-01-06T03:15:00Z,1058.52,12.12,27.75,43.38,80.09,1.91
2024-01-06T03:30:00Z,1373.58,6.12,0.0,96.78,52.91,0.0
2024-01-06T03:45:00Z,1308.63,17.67,12.15,117.44,54.19,4.28
2024-01-06T04:00:00Z,1606.0,6.0,22.62,30.0,29.55,11.01
2024-01-06T04:15:00Z,1246.32,25.69,20.68,130.44,71.2,4.85
2024-01-06T04:30:00Z,1588.12,6.08,16.35,81.63,46.89,21.08
2024-01-06T04:45:00Z,912.05,13.52,19.74,114.4,38.46,0.0
2024-01-06T05:00:00Z,1410.56,16.82,16.31,92.7,20.0,29.31
2024-01-06T05:15:00Z,1432.78,29.07,7.91,30.0,20.0,16.25
2024-01-06T05:30:00Z,1701.16,28.43,11.31,121.24,55.07,13.61
2024-01-06T05:45:00Z,1403.76,21.19,11.28,224.08,43.09,26.46
2024-01-06T06:00:00Z,1339.47,0.0,12.0,62.56,20.0,3.65
2024-01-06T06:15:00Z,1538.92,35.72,25.29,30.0,35.26,0.0
2024-01-06T06:30:00Z,1112.98,29.04,18.48,138.15,76.2,11.92
2024-01-06T06:45:00Z,1518.0,0.0,28.1,175.89,45.23,16.82
2024-01-06T07:00:00Z,987.77,33.03,11.63,167.37,83.11,15.66
2024-01-06T07:15:00Z,1158.64,26.48,28.04,225.81,74.44,4.71
2024-01-06T07:30:00Z,1209.34,41.06,20.16,66.48,56.82,15.84
2024-01-06T07:45:00Z,1191.29,25.86,6.09,127.3,28.25,0.0
2024-01-06T08:00:00Z,1332.97,49.28,26.42,55.61,32.46,17.21
2024-01-06T08:15:00Z,1210.5,37.7,21.41,38.35,56.66,14.33
2024-01-06T08:30:00Z,1261.16,54.91,13.7,38.98,76.25,17.29
2024-01-06T08:45:00Z,1464.26,26.18,15.13,102.76,47.48,1.91
2024-01-06T09:00:00Z,1194.09,22.73,3.76,30.0,55.63,28.91
2024-01-06T09:15:00Z,1162.58,46.37,18.14,206.9,30.14,10.21
2024-01-06T09:30:00Z,1211.67,25.76,13.99,115.84,60.72,24.24
2024-01-06T09:45:00Z,1536.68,19.48,14.24,127.94,36.98,1.01
2024-01-06T10:00:00Z,1437.91,39.74,11.49,140.57,37.46,17.89
2024-01-06T10:15:00Z,1168.65,38.84,4.09,140.59,64.46,4.25
2024-01-06T10:30:00Z,1058.18,64.67,10.05,38.51,20.0,25.98
2024-01-06T10:45:00Z,1071.49,41.05,3.26,155.43,45.48,3.89
2024-01-06T11:00:00Z,1105.55,1.66,5.83,170.27,27.43,12.58
2024-01-06T11:15:00Z,1318.28,0.0,20.25,108.85,76.62,25.27
2024-01-06T11:30:00Z,1188.79,27.73,20.99,114.8,37.03,12.44
2024-01-06T11:45:00Z,1528.53,31.61,12.97,140.53,20.0,9.66
2024-01-06T12:00:00Z,1301.81,11.42,9.15,125.38,44.15,9.58
2024-01-06T12:15:00Z,1426.77,19.84,14.01,64.99,49.78,24.26
2024-01-06T12:30:00Z,1090.44,36.04,10.3,99.96,46.39,10.88
2024-01-06T12:45:00Z,1332.04,19.35,19.33,141.89,24.47,9.46
2024-01-06T13:00:00Z,1551.41,11.1,0.0,51.74,96.0,12.25
2024-01-06T13:15:00Z,1379.51,39.77,13.22,162.23,53.21,22.53
2024-01-06T13:30:00Z,1116.25,0.0,2.36,171.76,20.0,5.06
2024-01-06T13:45:00Z,951.84,67.11,27.54,88.06,56.57,25.59
2024-01-06T14:00:00Z,1494.09,39.46,20.61,82.34,100.48,10.22
2024-01-06T14:15:00Z,1219.04,29.3,27.86,196.3,27.85,12.73
2024-01-06T14:30:00Z,1447.85,40.5,5.91,128.97,67.86,19.07
2024-01-06T14:45:00Z,1366.87,24.72,17.91,145.87,20.0,4.98
2024-01-06T15:00:00Z,1449.35,22.92,3.65,128.48,20.0,12.46
2024-01-06T15:15:00Z,1215.54,52.33,5.05,30.0,22.18,1.63
2024-01-06T15:30:00Z,1312.37,35.86,24.06,75.55,40.93,17.84
2024-01-06T15:45:00Z,1607.74,31.6,17.56,113.52,42.86,13.03
2024-01-06T16:00:00Z,997.65,11.79,14.88,131.84,20.0,14.0
2024-01-06T16:15:00Z,989.5,0.0,15.61,64.4,42.88,16.03
2024-01-06T16:30:00Z,1336.17,21.49,18.6,49.88,47.8,4.68
2024-01-06T16:45:00Z,1225.21,18.21,10.77,142.91,44.04,9.4
2024-01-06T17:00:00Z,1554.29,15.96,17.55,114.15,82.39,1.0
2024-01-06T17:15:00Z,1258.31,52.21,20.74,30.0,54.4,17.54
2024-01-06T17:30:00Z,1431.24,0.13,8.02,152.76,60.91,11.37
2024-01-06T17:45:00Z,1147.93,0.0,28.76,61.02,20.0,18.33
2024-01-06T18:00:00Z,1165.97,17.9,28.79,116.24,61.67,2.21
2024-01-06T18:15:00Z,1178.37,36.98,25.98,197.25,33.42,11.63
2024-01-06T18:30:00Z,1320.59,40.79,8.59,238.42,87.32,8.91
2024-01-06T18:45:00Z,1181.94,27.23,19.62,123.79,92.6,18.9
2024-01-06T19:00:00Z,1317.12,42.05,18.04,103.32,20.0,0.0
2024-01-06T19:15:00Z,1302.27,44.66,0.0,172.57,62.62,10.37
2024-01-06T19:30:00Z,1460.15,25.6,0.0,77.57,20.0,21.47
2024-01-06T19:45:00Z,1451.33,40.7,24.66,128.08,47.91,9.3
2024-01-06T20:00:00Z,1287.87,52.19,12.29,128.7,59.84,7.3
2024-01-06T20:15:00Z,1356.46,26.3,6.47,103.5,35.71,15.51
2024-01-06T20:30:00Z,1079.07,54.06,20.4,166.64,57.99,14.29
2024-01-06T20:45:00Z,1572.21,30.14,24.09,101.16,67.63,11.74
2024-01-06T21:00:00Z,1225.77,72.69,12.69,69.01,66.54,7.19
2024-01-06T21:15:00Z,882.98,24.55,19.55,72.22,50.33,9.78
2024-01-06T21:30:00Z,1364.91,21.2,4.41,95.29,35.61,2.29
2024-01-06T21:45:00Z,1484.44,30.31,0.0,42.63,33.9,19.28
2024-01-06T22:00:00Z,1183.78,35.15,15.9,117.32,80.2,9.46
2024-01-06T22:15:00Z,1712.92,36.48,23.14,171.66,28.42,6.05
2024-01-06T22:30:00Z,1448.89,40.05,10.49,222.83,60.07,5.39
2024-01-06T22:45:00Z,1156.85,17.19,6.77,83.15,20.0,5.16
2024-01-06T23:00:00Z,1185.23,37.16,2.14,126.11,52.73,15.34
2024-01-06T23:15:00Z,1481.0,31.82,23.51,149.25,37.24,15.58
2024-01-06T23:30:00Z,1208.0,31.52,10.86,61.06,85.31,1.72
2024-01-06T23:45:00Z,1323.45,17.45,25.39,101.77,75.17,5.04
2024-01-07T00:00:00Z,1332.74,26.54,23.82,188.61,31.24,10.27
2024-01-07T00:15:00Z,1213.62,25.84,12.62,128.94,47.91,12.6
2024-01-07T00:30:00Z,1172.94,26.64,1.53,105.84,106.38,14.33
2024-01-07T00:45:00Z,1374.89,11.95,31.45,102.25,39.81,18.29
2024-01-07T01:00:00Z,1519.89,6.4,11.98,71.36,20.0,21.85
2024-01-07T01:15:00Z,1438.72,52.26,9.32,64.54,20.0,13.06
2024-01-07T01:30:00Z,1541.37,7.93,4.48,141.49,96.55,12.07
2024-01-07T01:45:00Z,1473.41,13.8,14.93,111.79,45.63,8.18
2024-01-07T02:00:00Z,1290.86,31.02,15.21,162.15,76.06,15.54
2024-01-07T02:15:00Z,876.86,8.08,13.86,83.6,36.35,6.01
2024-01-07T02:30:00Z,910.08,20.97,11.47,136.78,52.7,9.97
2024-01-07T02:45:00Z,1247.45,22.97,9.51,59.38,117.35,24.83
2024-01-07T03:00:00Z,1265.6,29.92,0.0,145.62,37.82,14.79
2024-01-07T03:15:00Z,1423.74,47.61,17.19,127.52,72.33,16.48
2024-01-07T03:30:00Z,936.12,35.96,10.98,187.52,56.9,8.61
2024-01-07T03:45:00Z,1272.62,20.62,14.61,69.99,68.65,16.69
2024-01-07T04:00:00Z,873.82,0.98,12.67,215.8,65.96,22.18
2024-01-07T04:15:00Z,1239.41,43.31,11.39,30.0,20.0,16.95
2024-01-07T04:30:00Z,1257.75,34.47,17.18,139.72,20.0,8.08
2024-01-07T04:45:00Z,1256.87,28.03,25.05,117.95,33.84,15.75
2024-01-07T05:00:00Z,1228.7,44.24,9.89,144.52,61.28,10.17
2024-01-07T05:15:00Z,1319.42,14.85,14.33,47.15,88.79,26.52
2024-01-07T05:30:00Z,795.61,30.18,19.52,128.89,36.9,3.04
2024-01-07T05:45:00Z,1278.53,23.05,7.97,250.87,74.27,6.58
2024-01-07T06:00:00Z,1460.2,41.01,12.58,116.31,60.13,0.0
2024-01-07T06:15:00Z,1403.43,29.4,7.16,214.9,58.07,3.74
2024-01-07T06:30:00Z,1051.17,13.98,1.07,152.24,74.33,2.44
2024-01-07T06:45:00Z,1380.26,14.04,7.74,31.87,60.11,11.14
2024-01-07T07:00:00Z,1446.19,58.05,6.24,91.35,48.9,7.88
2024-01-07T07:15:00Z,1621.46,38.36,12.52,133.97,20.53,20.98
2024-01-07T07:30:00Z,1296.1,23.16,6.06,44.04,22.74,0.0
2024-01-07T07:45:00Z,1288.45,58.11,22.75,130.76,20.0,0.4
2024-01-07T08:00:00Z,1253.8,30.17,16.17,128.42,53.71,19.25
2024-01-07T08:15:00Z,1332.41,50.0,5.71,42.48,22.73,7.13
2024-01-07T08:30:00Z,1180.91,42.22,3.89,85.72,85.05,21.09
2024-01-07T08:45:00Z,1180.27,20.61,47.63,114.4,68.97,17.69
2024-01-07T09:00:00Z,825.47,42.87,20.48,92.01,77.86,10.04
2024-01-07T09:15:00Z,1296.01,5.4,34.24,104.98,96.43,19.5
2024-01-07T09:30:00Z,1269.4,39.33,23.0,113.99,47.65,13.44
2024-01-07T09:45:00Z,1117.35,29.54,9.99,98.82,31.57,0.0
2024-01-07T10:00:00Z,1653.12,52.99,0.0,76.62,42.54,2.31
2024-01-07T10:15:00Z,1548.95,34.93,8.09,124.67,77.98,0.0
2024-01-07T10:30:00Z,1394.41,1.81,21.88,123.0,36.19,11.93
2024-01-07T10:45:00Z,1623.49,26.87,24.59,169.87,48.1,6.09
2024-01-07T11:00:00Z,1196.15,24.78,15.92,53.72,43.62,6.37
2024-01-07T11:15:00Z,1083.71,41.92,8.55,33.77,71.52,1.1
2024-01-07T11:30:00Z,1740.07,30.2,21.88,98.14,43.39,4.9
2024-01-07T11:45:00Z,1540.88,54.66,18.59,50.63,24.57,17.65
2024-01-07T12:00:00Z,1581.3,42.38,13.08,97.37,68.66,13.27
2024-01-07T12:15:00Z,1433.03,37.97,20.9,145.48,37.0,7.66
2024-01-07T12:30:00Z,883.52,44.79,7.23,286.3,38.81,12.01
2024-01-07T12:45:00Z,1155.31,0.0,15.79,41.09,35.63,0.0
2024-01-07T13:00:00Z,1518.33,39.98,12.89,30.0,20.0,7.54
2024-01-07T13:15:00Z,1346.63,38.27,29.89,146.55,20.0,13.15
2024-01-07T13:30:00Z,1173.94,33.94,5.75,113.35,76.79,11.22
2024-01-07T13:45:00Z,1308.94,33.85,27.15,107.02,94.23,19.81
2024-01-07T14:00:00Z,1481.13,33.29,7.7,201.35,56.31,12.89
2024-01-07T14:15:00Z,1337.32,28.84,4.39,137.19,52.28,9.7
2024-01-07T14:30:00Z,1314.13,30.91,9.22,133.61,92.59,3.36
2024-01-07T14:45:00Z,923.08,36.08,20.97,206.96,82.39,8.1
2024-01-07T15:00:00Z,1420.15,36.63,1.7,121.72,47.2,9.83
2024-01-07T15:15:00Z,1379.38,20.58,12.66,116.17,67.73,10.68
2024-01-07T15:30:00Z,1212.94,33.36,27.84,30.0,49.34,0.0
2024-01-07T15:45:00Z,1308.02,27.45,22.07,119.39,77.43,4.41
2024-01-07T16:00:00Z,962.92,70.15,16.3,98.52,27.67,16.19
2024-01-07T16:15:00Z,1532.68,53.71,7.48,100.57,85.99,7.38
2024-01-07T16:30:00Z,1550.53,17.76,8.01,163.84,92.96,0.0
2024-01-07T16:45:00Z,1161.15,15.25,32.7,156.99,43.39,21.9
2024-01-07T17:00:00Z,1352.57,38.36,19.27,46.51,67.69,9.55
2024-01-07T17:15:00Z,1142.77,9.18,29.69,30.0,65.79,14.31
2024-01-07T17:30:00Z,1416.21,16.8,12.57,30.0,56.38,11.16
2024-01-07T17:45:00Z,1350.41,40.88,0.0,167.32,69.79,9.8
2024-01-07T18:00:00Z,1310.88,13.89,7.68,126.41,70.33,20.64
2024-01-07T18:15:00Z,1467.63,37.68,0.54,122.75,61.34,21.7
2024-01-07T18:30:00Z,1121.93,22.82,23.85,94.2,20.0,8.3
2024-01-07T18:45:00Z,1216.81,42.37,9.96,37.56,50.24,9.58
2024-01-07T19:00:00Z,1389.62,46.06,21.02,87.84,20.0,13.6
2024-01-07T19:15:00Z,1605.36,35.69,11.04,124.01,58.62,2.89
2024-01-07T19:30:00Z,1311.36,41.15,7.96,77.15,20.0,14.45
2024-01-07T19:45:00Z,930.5,30.21,0.75,67.05,80.87,0.0
2024-01-07T20:00:00Z,1228.31,31.92,26.46,169.77,93.3,15.43
2024-01-07T20:15:00Z,996.37,31.03,16.42,121.56,45.18,0.0
2024-01-07T20:30:00Z,1295.53,41.28,5.13,48.18,58.61,6.45
2024-01-07T20:45:00Z,1319.43,24.23,16.37,79.86,44.7,11.56
2024-01-07T21:00:00Z,1231.09,40.81,25.41,37.53,86.26,2.97
2024-01-07T21:15:00Z,1230.94,39.06,0.0,68.86,39.94,0.0
2024-01-07T21:30:00Z,1627.38,22.96,9.24,120.81,54.5,2.93
2024-01-07T21:45:00Z,1591.35,45.29,13.87,153.06,51.91,5.13
2024-01-07T22:00:00Z,1381.46,22.63,14.92,74.47,74.71,4.81
2024-01-07T22:15:00Z,1514.93,13.63,25.71,102.95,84.03,1.39
2024-01-07T22:30:00Z,1261.71,55.17,29.54,174.97,20.0,0.0
2024-01-07T22:45:00Z,1280.2,39.39,18.95,147.43,48.89,0.67
2024-01-07T23:00:00Z,1198.78,21.0,26.55,30.0,31.2,4.63
2024-01-07T23:15:00Z,1855.82,34.27,22.47,185.43,20.0,18.72
2024-01-07T23:30:00Z,1126.04,26.37,21.55,54.41,20.0,0.0
2024-01-07T23:45:00Z,1044.93,35.42,18.41,53.92,30.71,20.11
2024-01-08T00:00:00Z,1666.43,35.36,7.25,30.0,73.26,12.72
2024-01-08T00:15:00Z,1388.1,23.43,8.15,168.89,81.51,6.79
2024-01-08T00:30:00Z,1327.81,32.59,14.79,64.84,86.76,11.47
2024-01-08T00:45:00Z,1675.77,39.58,14.88,125.64,110.43,29.69
2024-01-08T01:00:00Z,1124.3,0.0,14.77,105.36,48.39,2.21
2024-01-08T01:15:00Z,1366.54,6.14,16.85,164.94,56.09,11.92
2024-01-08T01:30:00Z,1676.11,14.2,5.36,98.95,52.12,18.86
2024-01-08T01:45:00Z,1165.93,51.9,9.18,103.11,81.13,4.89
2024-01-08T02:00:00Z,1426.5,18.07,18.42,155.06,33.58,3.39
2024-01-08T02:15:00Z,1486.21,36.75,27.54,152.1,37.26,17.19
2024-01-08T02:30:00Z,1349.78,43.79,1.98,30.0,65.53,4.75
2024-01-08T02:45:00Z,1553.55,23.14,6.64,124.84,29.77,6.4
2024-01-08T03:00:00Z,1348.05,27.41,8.14,232.96,33.37,0.0
2024-01-08T03:15:00Z,1488.28,29.98,29.36,96.8,73.46,0.0
2024-01-08T03:30:00Z,1349.24,51.37,3.11,164.15,61.65,11.62
2024-01-08T03:45:00Z,1589.07,24.7,0.0,30.0,38.57,13.82
2024-01-08T04:00:00Z,1440.99,52.73,10.7,49.92,49.01,6.76
2024-01-08T04:15:00Z,1184.07,32.99,5.18,129.3,20.0,20.98
2024-01-08T04:30:00Z,1633.89,36.13,13.05,127.23,36.35,10.57
2024-01-08T04:45:00Z,1738.24,23.86,17.34,132.29,40.54,0.0
2024-01-08T05:00:00Z,1362.29,16.77,14.2,102.09,26.14,21.41
2024-01-08T05:15:00Z,1356.68,41.62,10.83,128.53,20.0,15.66
2024-01-08T05:30:00Z,998.32,40.37,20.38,137.98,31.3,2.39
2024-01-08T05:45:00Z,1472.41,57.41,13.98,134.54,28.62,7.49
2024-01-08T06:00:00Z,1202.56,36.39,20.53,109.6,80.12,1.74
2024-01-08T06:15:00Z,1182.99,19.79,5.5,114.65,63.83,18.38
2024-01-08T06:30:00Z,1304.47,18.79,1.51,47.31,85.28,15.31
2024-01-08T06:45:00Z,1571.84,43.33,13.62,101.97,56.36,10.07
2024-01-08T07:00:00Z,1203.47,40.39,7.89,89.97,20.0,21.03
2024-01-08T07:15:00Z,1357.02,61.42,25.46,30.0,60.22,11.51
2024-01-08T07:30:00Z,1185.98,37.93,15.49,71.61,47.7,7.85
2024-01-08T07:45:00Z,1032.79,19.88,5.75,35.75,94.59,16.51
2024-01-08T08:00:00Z,1034.7,17.6,17.02,63.53,20.0,11.8
2024-01-08T08:15:00Z,1570.51,18.02,12.41,142.01,35.66,22.55
2024-01-08T08:30:00Z,1371.36,18.64,1.58,116.11,61.75,12.4
2024-01-08T08:45:00Z,1114.35,33.46,8.02,89.9,39.26,7.05
2024-01-08T09:00:00Z,1306.77,15.79,7.02,30.0,46.76,3.75
2024-01-08T09:15:00Z,1460.14,36.24,7.32,37.32,97.68,26.58
2024-01-08T09:30:00Z,1260.0,10.2,17.11,134.2,86.05,0.0
2024-01-08T09:45:00Z,1134.87,59.97,22.01,139.5,70.77,0.0
2024-01-08T10:00:00Z,1113.12,11.7,2.6,92.84,58.55,21.32
2024-01-08T10:15:00Z,1390.64,23.56,12.01,131.2,39.82,13.33
2024-01-08T10:30:00Z,1617.75,31.09,21.14,104.22,40.73,6.5
2024-01-08T10:45:00Z,1427.95,37.41,12.59,91.59,87.98,11.06
2024-01-08T11:00:00Z,1197.34,29.99,7.29,65.99,64.81,10.92
2024-01-08T11:15:00Z,1259.94,26.45,11.92,63.24,47.92,2.54
2024-01-08T11:30:00Z,1332.32,45.79,10.25,163.85,20.0,14.41
2024-01-08T11:45:00Z,864.24,26.99,23.09,30.0,64.67,18.91
2024-01-08T12:00:00Z,1638.46,35.7,18.55,146.69,73.06,12.77
2024-01-08T12:15:00Z,1138.68,15.36,16.04,113.38,68.94,14.47
2024-01-08T12:30:00Z,1184.61,42.95,3.73,130.0,80.17,9.56
2024-01-08T12:45:00Z,1212.61,27.85,0.0,88.09,40.92,0.0
2024-01-08T13:00:00Z,1253.62,59.45,19.68,156.76,35.46,20.14
2024-01-08T13:15:00Z,1442.41,41.94,21.98,89.54,88.83,20.61
2024-01-08T13:30:00Z,1425.44,33.29,7.17,184.07,21.31,13.91
2024-01-08T13:45:00Z,1316.35,35.45,17.85,111.12,20.0,4.43
2024-01-08T14:00:00Z,1110.49,20.63,0.0,176.05,70.92,1.63
2024-01-08T14:15:00Z,1022.34,29.65,28.13,86.15,84.01,10.33
